Group,File,Solver,Number of Recursive Calls,Decision Steps
uf20,test/uf20-0927.cnf,Backtracking,1071,535
uf20,test/uf20-0926.cnf,Backtracking,1343,671
uf20,test/uf20-0925.cnf,Backtracking,1533,766
uf20,test/uf20-0924.cnf,Backtracking,985,492
uf20,test/uf20-0923.cnf,Backtracking,1349,674
uf20,test/uf20-0922.cnf,Backtracking,899,449
uf20,test/uf20-0921.cnf,Backtracking,1081,540
uf20,test/uf20-0920.cnf,Backtracking,1183,591
uf20,test/uf20-0919.cnf,Backtracking,819,409
uf20,test/uf20-0918.cnf,Backtracking,877,438
uf20,test/uf20-0917.cnf,Backtracking,703,351
uf20,test/uf20-0916.cnf,Backtracking,731,365
uf20,test/uf20-0915.cnf,Backtracking,979,489
uf20,test/uf20-0914.cnf,Backtracking,967,483
uf20,test/uf20-0913.cnf,Backtracking,1539,769
uf20,test/uf20-0912.cnf,Backtracking,693,346
uf20,test/uf20-0911.cnf,Backtracking,1631,815
uf20,test/uf20-0910.cnf,Backtracking,1307,653
uf20,test/uf20-0909.cnf,Backtracking,1099,549
uf20,test/uf20-0908.cnf,Backtracking,971,485
uf20,test/uf20-0907.cnf,Backtracking,1071,535
uf20,test/uf20-0906.cnf,Backtracking,1031,515
uf20,test/uf20-0905.cnf,Backtracking,1491,745
uf20,test/uf20-0904.cnf,Backtracking,799,399
uf20,test/uf20-0903.cnf,Backtracking,891,445
uf20,test/uf20-0902.cnf,Backtracking,1195,597
uf20,test/uf20-0901.cnf,Backtracking,955,477
uf20,test/uf20-0900.cnf,Backtracking,1019,509
uf20,test/uf20-0899.cnf,Backtracking,1237,618
uf20,test/uf20-0898.cnf,Backtracking,747,373
uf20,test/uf20-0897.cnf,Backtracking,849,424
uf20,test/uf20-0896.cnf,Backtracking,977,488
uf20,test/uf20-0895.cnf,Backtracking,957,478
uf20,test/uf20-0894.cnf,Backtracking,1111,555
uf20,test/uf20-0893.cnf,Backtracking,1109,554
uf20,test/uf20-0892.cnf,Backtracking,853,426
uf20,test/uf20-0891.cnf,Backtracking,1117,558
uf20,test/uf20-0890.cnf,Backtracking,1043,521
uf20,test/uf20-0889.cnf,Backtracking,853,426
uf20,test/uf20-0888.cnf,Backtracking,1151,575
uf20,test/uf20-0887.cnf,Backtracking,793,396
uf20,test/uf20-0886.cnf,Backtracking,657,328
uf20,test/uf20-0885.cnf,Backtracking,803,401
uf20,test/uf20-0884.cnf,Backtracking,565,282
uf20,test/uf20-0883.cnf,Backtracking,1013,506
uf20,test/uf20-0882.cnf,Backtracking,1015,507
uf20,test/uf20-0881.cnf,Backtracking,949,474
uf20,test/uf20-0880.cnf,Backtracking,1163,581
uf20,test/uf20-0879.cnf,Backtracking,925,462
uf20,test/uf20-0878.cnf,Backtracking,1321,660
uf20,test/uf20-0877.cnf,Backtracking,905,452
uf20,test/uf20-0876.cnf,Backtracking,1111,555
uf20,test/uf20-0875.cnf,Backtracking,921,460
uf20,test/uf20-0874.cnf,Backtracking,1253,626
uf20,test/uf20-0873.cnf,Backtracking,819,409
uf20,test/uf20-0872.cnf,Backtracking,951,475
uf20,test/uf20-0871.cnf,Backtracking,1063,531
uf20,test/uf20-0870.cnf,Backtracking,873,436
uf20,test/uf20-0869.cnf,Backtracking,655,327
uf20,test/uf20-0868.cnf,Backtracking,999,499
uf20,test/uf20-0867.cnf,Backtracking,647,323
uf20,test/uf20-0866.cnf,Backtracking,671,335
uf20,test/uf20-0865.cnf,Backtracking,921,460
uf20,test/uf20-0864.cnf,Backtracking,1257,628
uf20,test/uf20-0863.cnf,Backtracking,1047,523
uf20,test/uf20-0862.cnf,Backtracking,927,463
uf20,test/uf20-0861.cnf,Backtracking,1089,544
uf20,test/uf20-0860.cnf,Backtracking,927,463
uf20,test/uf20-0859.cnf,Backtracking,1777,888
uf20,test/uf20-0858.cnf,Backtracking,641,320
uf20,test/uf20-0857.cnf,Backtracking,889,444
uf20,test/uf20-0856.cnf,Backtracking,1705,852
uf20,test/uf20-0855.cnf,Backtracking,623,311
uf20,test/uf20-0854.cnf,Backtracking,1065,532
uf20,test/uf20-0853.cnf,Backtracking,535,267
uf20,test/uf20-0852.cnf,Backtracking,817,408
uf20,test/uf20-0851.cnf,Backtracking,911,455
uf20,test/uf20-0850.cnf,Backtracking,1463,731
uf20,test/uf20-0849.cnf,Backtracking,1107,553
uf20,test/uf20-0848.cnf,Backtracking,1075,537
uf20,test/uf20-0847.cnf,Backtracking,581,290
uf20,test/uf20-0846.cnf,Backtracking,1491,745
uf20,test/uf20-0845.cnf,Backtracking,1281,640
uf20,test/uf20-0844.cnf,Backtracking,1063,531
uf20,test/uf20-0843.cnf,Backtracking,1429,714
uf20,test/uf20-0842.cnf,Backtracking,779,389
uf20,test/uf20-0841.cnf,Backtracking,1153,576
uf20,test/uf20-0840.cnf,Backtracking,1041,520
uf20,test/uf20-0839.cnf,Backtracking,1295,647
uf20,test/uf20-0838.cnf,Backtracking,1033,516
uf20,test/uf20-0837.cnf,Backtracking,875,437
uf20,test/uf20-0836.cnf,Backtracking,1363,681
uf20,test/uf20-0835.cnf,Backtracking,741,370
uf20,test/uf20-0834.cnf,Backtracking,1047,523
uf20,test/uf20-0833.cnf,Backtracking,843,421
uf20,test/uf20-0832.cnf,Backtracking,777,388
uf20,test/uf20-0831.cnf,Backtracking,1327,663
uf20,test/uf20-0830.cnf,Backtracking,831,415
uf20,test/uf20-0829.cnf,Backtracking,603,301
uf20,test/uf20-0828.cnf,Backtracking,475,237
uf20,test/uf20-0827.cnf,Backtracking,781,390
uf20,test/uf20-0826.cnf,Backtracking,1263,631
uf20,test/uf20-0825.cnf,Backtracking,863,431
uf20,test/uf20-0824.cnf,Backtracking,1321,660
uf20,test/uf20-0823.cnf,Backtracking,971,485
uf20,test/uf20-0822.cnf,Backtracking,1237,618
uf20,test/uf20-0821.cnf,Backtracking,977,488
uf20,test/uf20-0820.cnf,Backtracking,1037,518
uf20,test/uf20-0819.cnf,Backtracking,1129,564
uf20,test/uf20-0818.cnf,Backtracking,645,322
uf20,test/uf20-0817.cnf,Backtracking,747,373
uf20,test/uf20-0816.cnf,Backtracking,695,347
uf20,test/uf20-0815.cnf,Backtracking,681,340
uf20,test/uf20-0814.cnf,Backtracking,1563,781
uf20,test/uf20-0813.cnf,Backtracking,1243,621
uf20,test/uf20-0812.cnf,Backtracking,967,483
uf20,test/uf20-0811.cnf,Backtracking,843,421
uf20,test/uf20-0810.cnf,Backtracking,395,197
uf20,test/uf20-0809.cnf,Backtracking,805,402
uf20,test/uf20-0808.cnf,Backtracking,927,463
uf20,test/uf20-0807.cnf,Backtracking,825,412
uf20,test/uf20-0806.cnf,Backtracking,1115,557
uf20,test/uf20-0805.cnf,Backtracking,951,475
uf20,test/uf20-0804.cnf,Backtracking,897,448
uf20,test/uf20-0803.cnf,Backtracking,1159,579
uf20,test/uf20-0802.cnf,Backtracking,705,352
uf20,test/uf20-0801.cnf,Backtracking,949,474
uf20,test/uf20-0800.cnf,Backtracking,823,411
uf20,test/uf20-0799.cnf,Backtracking,863,431
uf20,test/uf20-0798.cnf,Backtracking,691,345
uf20,test/uf20-0797.cnf,Backtracking,779,389
uf20,test/uf20-0796.cnf,Backtracking,613,306
uf20,test/uf20-0795.cnf,Backtracking,597,298
uf20,test/uf20-0794.cnf,Backtracking,677,338
uf20,test/uf20-0793.cnf,Backtracking,1039,519
uf20,test/uf20-0792.cnf,Backtracking,1289,644
uf20,test/uf20-0791.cnf,Backtracking,1135,567
uf20,test/uf20-0790.cnf,Backtracking,945,472
uf20,test/uf20-0789.cnf,Backtracking,883,441
uf20,test/uf20-0788.cnf,Backtracking,1107,553
uf20,test/uf20-0787.cnf,Backtracking,1589,794
uf20,test/uf20-0786.cnf,Backtracking,495,247
uf20,test/uf20-0785.cnf,Backtracking,1287,643
uf20,test/uf20-0784.cnf,Backtracking,1255,627
uf20,test/uf20-0783.cnf,Backtracking,1065,532
uf20,test/uf20-0782.cnf,Backtracking,1097,548
uf20,test/uf20-0781.cnf,Backtracking,825,412
uf20,test/uf20-0780.cnf,Backtracking,725,362
uf20,test/uf20-0779.cnf,Backtracking,1183,591
uf20,test/uf20-0778.cnf,Backtracking,917,458
uf20,test/uf20-0777.cnf,Backtracking,605,302
uf20,test/uf20-0776.cnf,Backtracking,1299,649
uf20,test/uf20-0775.cnf,Backtracking,1125,562
uf20,test/uf20-0774.cnf,Backtracking,1945,972
uf20,test/uf20-0773.cnf,Backtracking,823,411
uf20,test/uf20-0772.cnf,Backtracking,1337,668
uf20,test/uf20-0771.cnf,Backtracking,1025,512
uf20,test/uf20-0770.cnf,Backtracking,1935,967
uf20,test/uf20-0769.cnf,Backtracking,585,292
uf20,test/uf20-0768.cnf,Backtracking,817,408
uf20,test/uf20-0767.cnf,Backtracking,1037,518
uf20,test/uf20-0766.cnf,Backtracking,1517,758
uf20,test/uf20-0765.cnf,Backtracking,1115,557
uf20,test/uf20-0764.cnf,Backtracking,761,380
uf20,test/uf20-0763.cnf,Backtracking,753,376
uf20,test/uf20-0762.cnf,Backtracking,885,442
uf20,test/uf20-0761.cnf,Backtracking,895,447
uf20,test/uf20-0760.cnf,Backtracking,1257,628
uf20,test/uf20-0759.cnf,Backtracking,1053,526
uf20,test/uf20-0758.cnf,Backtracking,1101,550
uf20,test/uf20-0757.cnf,Backtracking,1013,506
uf20,test/uf20-0756.cnf,Backtracking,589,294
uf20,test/uf20-0755.cnf,Backtracking,1081,540
uf20,test/uf20-0754.cnf,Backtracking,1017,508
uf20,test/uf20-0753.cnf,Backtracking,1229,614
uf20,test/uf20-0752.cnf,Backtracking,1481,740
uf20,test/uf20-0751.cnf,Backtracking,1039,519
uf20,test/uf20-0750.cnf,Backtracking,949,474
uf20,test/uf20-0749.cnf,Backtracking,1095,547
uf20,test/uf20-0748.cnf,Backtracking,1173,586
uf20,test/uf20-0747.cnf,Backtracking,1165,582
uf20,test/uf20-0746.cnf,Backtracking,1223,611
uf20,test/uf20-0745.cnf,Backtracking,739,369
uf20,test/uf20-0744.cnf,Backtracking,681,340
uf20,test/uf20-0743.cnf,Backtracking,783,391
uf20,test/uf20-0742.cnf,Backtracking,1303,651
uf20,test/uf20-0741.cnf,Backtracking,1381,690
uf20,test/uf20-0740.cnf,Backtracking,1169,584
uf20,test/uf20-0739.cnf,Backtracking,1079,539
uf20,test/uf20-0738.cnf,Backtracking,883,441
uf20,test/uf20-0737.cnf,Backtracking,677,338
uf20,test/uf20-0736.cnf,Backtracking,937,468
uf20,test/uf20-0735.cnf,Backtracking,679,339
uf20,test/uf20-0734.cnf,Backtracking,1187,593
uf20,test/uf20-0733.cnf,Backtracking,521,260
uf20,test/uf20-0732.cnf,Backtracking,1299,649
uf20,test/uf20-0731.cnf,Backtracking,793,396
uf20,test/uf20-0730.cnf,Backtracking,1407,703
uf20,test/uf20-0729.cnf,Backtracking,1229,614
uf20,test/uf20-0728.cnf,Backtracking,471,235
uf20,test/uf20-0727.cnf,Backtracking,1049,524
uf20,test/uf20-0726.cnf,Backtracking,899,449
uf20,test/uf20-0725.cnf,Backtracking,637,318
uf20,test/uf20-0724.cnf,Backtracking,1273,636
uf20,test/uf20-0723.cnf,Backtracking,843,421
uf20,test/uf20-0722.cnf,Backtracking,1129,564
uf20,test/uf20-0721.cnf,Backtracking,929,464
uf20,test/uf20-0720.cnf,Backtracking,905,452
uf20,test/uf20-0719.cnf,Backtracking,563,281
uf20,test/uf20-0718.cnf,Backtracking,919,459
uf20,test/uf20-0717.cnf,Backtracking,843,421
uf20,test/uf20-0716.cnf,Backtracking,1021,510
uf20,test/uf20-0715.cnf,Backtracking,1927,963
uf20,test/uf20-0714.cnf,Backtracking,847,423
uf20,test/uf20-0713.cnf,Backtracking,1157,578
uf20,test/uf20-0712.cnf,Backtracking,889,444
uf20,test/uf20-0711.cnf,Backtracking,719,359
uf20,test/uf20-0710.cnf,Backtracking,679,339
uf20,test/uf20-0709.cnf,Backtracking,1031,515
uf20,test/uf20-0708.cnf,Backtracking,809,404
uf20,test/uf20-0707.cnf,Backtracking,827,413
uf20,test/uf20-0706.cnf,Backtracking,987,493
uf20,test/uf20-0705.cnf,Backtracking,887,443
uf20,test/uf20-0704.cnf,Backtracking,735,367
uf20,test/uf20-0703.cnf,Backtracking,1705,852
uf20,test/uf20-0702.cnf,Backtracking,1117,558
uf20,test/uf20-0701.cnf,Backtracking,715,357
uf20,test/uf20-0700.cnf,Backtracking,829,414
uf20,test/uf20-0699.cnf,Backtracking,963,481
uf20,test/uf20-0698.cnf,Backtracking,1131,565
uf20,test/uf20-0697.cnf,Backtracking,1491,745
uf20,test/uf20-0696.cnf,Backtracking,707,353
uf20,test/uf20-0695.cnf,Backtracking,863,431
uf20,test/uf20-0694.cnf,Backtracking,641,320
uf20,test/uf20-0693.cnf,Backtracking,795,397
uf20,test/uf20-0692.cnf,Backtracking,1005,502
uf20,test/uf20-0691.cnf,Backtracking,963,481
uf20,test/uf20-0690.cnf,Backtracking,907,453
uf20,test/uf20-0689.cnf,Backtracking,1133,566
uf20,test/uf20-0688.cnf,Backtracking,755,377
uf20,test/uf20-0687.cnf,Backtracking,1423,711
uf20,test/uf20-0686.cnf,Backtracking,987,493
uf20,test/uf20-0685.cnf,Backtracking,739,369
uf20,test/uf20-0684.cnf,Backtracking,941,470
uf20,test/uf20-0683.cnf,Backtracking,925,462
uf20,test/uf20-0682.cnf,Backtracking,919,459
uf20,test/uf20-0681.cnf,Backtracking,695,347
uf20,test/uf20-0680.cnf,Backtracking,779,389
uf20,test/uf20-0679.cnf,Backtracking,883,441
uf20,test/uf20-0678.cnf,Backtracking,1259,629
uf20,test/uf20-0677.cnf,Backtracking,1039,519
uf20,test/uf20-0676.cnf,Backtracking,1125,562
uf20,test/uf20-0675.cnf,Backtracking,429,214
uf20,test/uf20-0674.cnf,Backtracking,1039,519
uf20,test/uf20-0673.cnf,Backtracking,1005,502
uf20,test/uf20-0672.cnf,Backtracking,511,255
uf20,test/uf20-0671.cnf,Backtracking,1121,560
uf20,test/uf20-0670.cnf,Backtracking,1105,552
uf20,test/uf20-0669.cnf,Backtracking,749,374
uf20,test/uf20-0668.cnf,Backtracking,719,359
uf20,test/uf20-0667.cnf,Backtracking,743,371
uf20,test/uf20-0666.cnf,Backtracking,909,454
uf20,test/uf20-0665.cnf,Backtracking,1039,519
uf20,test/uf20-0664.cnf,Backtracking,1079,539
uf20,test/uf20-0663.cnf,Backtracking,1279,639
uf20,test/uf20-0662.cnf,Backtracking,1385,692
uf20,test/uf20-0661.cnf,Backtracking,861,430
uf20,test/uf20-0660.cnf,Backtracking,659,329
uf20,test/uf20-0659.cnf,Backtracking,1063,531
uf20,test/uf20-0658.cnf,Backtracking,1035,517
uf20,test/uf20-0657.cnf,Backtracking,1127,563
uf20,test/uf20-0656.cnf,Backtracking,553,276
uf20,test/uf20-0655.cnf,Backtracking,1087,543
uf20,test/uf20-0654.cnf,Backtracking,999,499
uf20,test/uf20-0653.cnf,Backtracking,947,473
uf20,test/uf20-0652.cnf,Backtracking,1423,711
uf20,test/uf20-0651.cnf,Backtracking,1091,545
uf20,test/uf20-0650.cnf,Backtracking,1255,627
uf20,test/uf20-0649.cnf,Backtracking,1219,609
uf20,test/uf20-0648.cnf,Backtracking,1163,581
uf20,test/uf20-0647.cnf,Backtracking,1207,603
uf20,test/uf20-0646.cnf,Backtracking,809,404
uf20,test/uf20-0645.cnf,Backtracking,1037,518
uf20,test/uf20-0644.cnf,Backtracking,1083,541
uf20,test/uf20-0643.cnf,Backtracking,943,471
uf20,test/uf20-0642.cnf,Backtracking,673,336
uf20,test/uf20-0641.cnf,Backtracking,941,470
uf20,test/uf20-0640.cnf,Backtracking,1243,621
uf20,test/uf20-0639.cnf,Backtracking,847,423
uf20,test/uf20-0638.cnf,Backtracking,805,402
uf20,test/uf20-0637.cnf,Backtracking,667,333
uf20,test/uf20-0636.cnf,Backtracking,999,499
uf20,test/uf20-0635.cnf,Backtracking,885,442
uf20,test/uf20-0634.cnf,Backtracking,553,276
uf20,test/uf20-0633.cnf,Backtracking,785,392
uf20,test/uf20-0632.cnf,Backtracking,1133,566
uf20,test/uf20-0631.cnf,Backtracking,1031,515
uf20,test/uf20-0630.cnf,Backtracking,611,305
uf20,test/uf20-0629.cnf,Backtracking,1323,661
uf20,test/uf20-0628.cnf,Backtracking,685,342
uf20,test/uf20-0627.cnf,Backtracking,783,391
uf20,test/uf20-0626.cnf,Backtracking,597,298
uf20,test/uf20-0625.cnf,Backtracking,1041,520
uf20,test/uf20-0624.cnf,Backtracking,1101,550
uf20,test/uf20-0623.cnf,Backtracking,849,424
uf20,test/uf20-0622.cnf,Backtracking,1399,699
uf20,test/uf20-0621.cnf,Backtracking,991,495
uf20,test/uf20-0620.cnf,Backtracking,1125,562
uf20,test/uf20-0619.cnf,Backtracking,1577,788
uf20,test/uf20-0618.cnf,Backtracking,959,479
uf20,test/uf20-0617.cnf,Backtracking,1177,588
uf20,test/uf20-0616.cnf,Backtracking,563,281
uf20,test/uf20-0615.cnf,Backtracking,709,354
uf20,test/uf20-0614.cnf,Backtracking,1187,593
uf20,test/uf20-0613.cnf,Backtracking,825,412
uf20,test/uf20-0612.cnf,Backtracking,1031,515
uf20,test/uf20-0611.cnf,Backtracking,973,486
uf20,test/uf20-0610.cnf,Backtracking,835,417
uf20,test/uf20-0609.cnf,Backtracking,1079,539
uf20,test/uf20-0608.cnf,Backtracking,1257,628
uf20,test/uf20-0607.cnf,Backtracking,845,422
uf20,test/uf20-0606.cnf,Backtracking,673,336
uf20,test/uf20-0605.cnf,Backtracking,1045,522
uf20,test/uf20-0604.cnf,Backtracking,863,431
uf20,test/uf20-0603.cnf,Backtracking,957,478
uf20,test/uf20-0602.cnf,Backtracking,723,361
uf20,test/uf20-0601.cnf,Backtracking,1207,603
uf20,test/uf20-0600.cnf,Backtracking,1113,556
uf20,test/uf20-0599.cnf,Backtracking,953,476
uf20,test/uf20-0598.cnf,Backtracking,1023,511
uf20,test/uf20-0597.cnf,Backtracking,825,412
uf20,test/uf20-0596.cnf,Backtracking,751,375
uf20,test/uf20-0595.cnf,Backtracking,719,359
uf20,test/uf20-0594.cnf,Backtracking,1543,771
uf20,test/uf20-0593.cnf,Backtracking,877,438
uf20,test/uf20-0592.cnf,Backtracking,951,475
uf20,test/uf20-0591.cnf,Backtracking,703,351
uf20,test/uf20-0590.cnf,Backtracking,1045,522
uf20,test/uf20-0589.cnf,Backtracking,713,356
uf20,test/uf20-0588.cnf,Backtracking,1091,545
uf20,test/uf20-0587.cnf,Backtracking,1085,542
uf20,test/uf20-0586.cnf,Backtracking,491,245
uf20,test/uf20-0585.cnf,Backtracking,817,408
uf20,test/uf20-0584.cnf,Backtracking,1137,568
uf20,test/uf20-0583.cnf,Backtracking,1311,655
uf20,test/uf20-0582.cnf,Backtracking,533,266
uf20,test/uf20-0581.cnf,Backtracking,1455,727
uf20,test/uf20-0580.cnf,Backtracking,523,261
uf20,test/uf20-0579.cnf,Backtracking,1173,586
uf20,test/uf20-0578.cnf,Backtracking,1249,624
uf20,test/uf20-0577.cnf,Backtracking,947,473
uf20,test/uf20-0576.cnf,Backtracking,937,468
uf20,test/uf20-0575.cnf,Backtracking,1103,551
uf20,test/uf20-0574.cnf,Backtracking,1181,590
uf20,test/uf20-0573.cnf,Backtracking,1153,576
uf20,test/uf20-0572.cnf,Backtracking,767,383
uf20,test/uf20-0571.cnf,Backtracking,1211,605
uf20,test/uf20-0570.cnf,Backtracking,1335,667
uf20,test/uf20-0569.cnf,Backtracking,725,362
uf20,test/uf20-0568.cnf,Backtracking,873,436
uf20,test/uf20-0567.cnf,Backtracking,841,420
uf20,test/uf20-0566.cnf,Backtracking,1219,609
uf20,test/uf20-0565.cnf,Backtracking,737,368
uf20,test/uf20-0564.cnf,Backtracking,799,399
uf20,test/uf20-0563.cnf,Backtracking,895,447
uf20,test/uf20-0562.cnf,Backtracking,757,378
uf20,test/uf20-0561.cnf,Backtracking,835,417
uf20,test/uf20-0560.cnf,Backtracking,1161,580
uf20,test/uf20-0559.cnf,Backtracking,1133,566
uf20,test/uf20-0558.cnf,Backtracking,895,447
uf20,test/uf20-0557.cnf,Backtracking,1093,546
uf20,test/uf20-0556.cnf,Backtracking,921,460
uf20,test/uf20-0555.cnf,Backtracking,1209,604
uf20,test/uf20-0554.cnf,Backtracking,899,449
uf20,test/uf20-0553.cnf,Backtracking,665,332
uf20,test/uf20-0552.cnf,Backtracking,1051,525
uf20,test/uf20-0551.cnf,Backtracking,527,263
uf20,test/uf20-0550.cnf,Backtracking,1009,504
uf20,test/uf20-0549.cnf,Backtracking,949,474
uf20,test/uf20-0548.cnf,Backtracking,717,358
uf20,test/uf20-0547.cnf,Backtracking,565,282
uf20,test/uf20-0546.cnf,Backtracking,801,400
uf20,test/uf20-0545.cnf,Backtracking,549,274
uf20,test/uf20-0544.cnf,Backtracking,1133,566
uf20,test/uf20-0543.cnf,Backtracking,863,431
uf20,test/uf20-0542.cnf,Backtracking,785,392
uf20,test/uf20-0541.cnf,Backtracking,901,450
uf20,test/uf20-0540.cnf,Backtracking,1637,818
uf20,test/uf20-0539.cnf,Backtracking,837,418
uf20,test/uf20-0538.cnf,Backtracking,1627,813
uf20,test/uf20-0537.cnf,Backtracking,1371,685
uf20,test/uf20-0536.cnf,Backtracking,857,428
uf20,test/uf20-0535.cnf,Backtracking,1031,515
uf20,test/uf20-0534.cnf,Backtracking,811,405
uf20,test/uf20-0533.cnf,Backtracking,739,369
uf20,test/uf20-0532.cnf,Backtracking,1189,594
uf20,test/uf20-0531.cnf,Backtracking,1299,649
uf20,test/uf20-0530.cnf,Backtracking,957,478
uf20,test/uf20-0529.cnf,Backtracking,979,489
uf20,test/uf20-0528.cnf,Backtracking,781,390
uf20,test/uf20-0527.cnf,Backtracking,1817,908
uf20,test/uf20-0526.cnf,Backtracking,697,348
uf20,test/uf20-0525.cnf,Backtracking,1307,653
uf20,test/uf20-0524.cnf,Backtracking,757,378
uf20,test/uf20-0523.cnf,Backtracking,725,362
uf20,test/uf20-0522.cnf,Backtracking,653,326
uf20,test/uf20-0521.cnf,Backtracking,787,393
uf20,test/uf20-0520.cnf,Backtracking,793,396
uf20,test/uf20-0519.cnf,Backtracking,689,344
uf20,test/uf20-0518.cnf,Backtracking,681,340
uf20,test/uf20-0517.cnf,Backtracking,805,402
uf20,test/uf20-0516.cnf,Backtracking,1409,704
uf20,test/uf20-0515.cnf,Backtracking,923,461
uf20,test/uf20-0514.cnf,Backtracking,881,440
uf20,test/uf20-0513.cnf,Backtracking,745,372
uf20,test/uf20-0512.cnf,Backtracking,681,340
uf20,test/uf20-0511.cnf,Backtracking,911,455
uf20,test/uf20-0510.cnf,Backtracking,773,386
uf20,test/uf20-0509.cnf,Backtracking,741,370
uf20,test/uf20-0508.cnf,Backtracking,837,418
uf20,test/uf20-0507.cnf,Backtracking,1035,517
uf20,test/uf20-0506.cnf,Backtracking,637,318
uf20,test/uf20-0505.cnf,Backtracking,735,367
uf20,test/uf20-0504.cnf,Backtracking,929,464
uf20,test/uf20-0503.cnf,Backtracking,1089,544
uf20,test/uf20-0502.cnf,Backtracking,1001,500
uf20,test/uf20-0501.cnf,Backtracking,809,404
uf20,test/uf20-0500.cnf,Backtracking,1361,680
uf20,test/uf20-0499.cnf,Backtracking,897,448
uf20,test/uf20-0498.cnf,Backtracking,1073,536
uf20,test/uf20-0497.cnf,Backtracking,967,483
uf20,test/uf20-0496.cnf,Backtracking,751,375
uf20,test/uf20-0495.cnf,Backtracking,1053,526
uf20,test/uf20-0494.cnf,Backtracking,945,472
uf20,test/uf20-0493.cnf,Backtracking,849,424
uf20,test/uf20-0492.cnf,Backtracking,903,451
uf20,test/uf20-0491.cnf,Backtracking,641,320
uf20,test/uf20-0490.cnf,Backtracking,1127,563
uf20,test/uf20-0489.cnf,Backtracking,807,403
uf20,test/uf20-0488.cnf,Backtracking,739,369
uf20,test/uf20-0487.cnf,Backtracking,1461,730
uf20,test/uf20-0486.cnf,Backtracking,1069,534
uf20,test/uf20-0485.cnf,Backtracking,1017,508
uf20,test/uf20-0484.cnf,Backtracking,811,405
uf20,test/uf20-0483.cnf,Backtracking,1359,679
uf20,test/uf20-0482.cnf,Backtracking,883,441
uf20,test/uf20-0481.cnf,Backtracking,923,461
uf20,test/uf20-0480.cnf,Backtracking,1407,703
uf20,test/uf20-0479.cnf,Backtracking,853,426
uf20,test/uf20-0478.cnf,Backtracking,1067,533
uf20,test/uf20-0477.cnf,Backtracking,1475,737
uf20,test/uf20-0476.cnf,Backtracking,857,428
uf20,test/uf20-0475.cnf,Backtracking,679,339
uf20,test/uf20-0474.cnf,Backtracking,803,401
uf20,test/uf20-0473.cnf,Backtracking,519,259
uf20,test/uf20-0472.cnf,Backtracking,775,387
uf20,test/uf20-0471.cnf,Backtracking,1321,660
uf20,test/uf20-0470.cnf,Backtracking,707,353
uf20,test/uf20-0469.cnf,Backtracking,933,466
uf20,test/uf20-0468.cnf,Backtracking,1181,590
uf20,test/uf20-0467.cnf,Backtracking,1209,604
uf20,test/uf20-0466.cnf,Backtracking,1113,556
uf20,test/uf20-0465.cnf,Backtracking,1083,541
uf20,test/uf20-0464.cnf,Backtracking,567,283
uf20,test/uf20-0463.cnf,Backtracking,727,363
uf20,test/uf20-0462.cnf,Backtracking,911,455
uf20,test/uf20-0461.cnf,Backtracking,809,404
uf20,test/uf20-0460.cnf,Backtracking,615,307
uf20,test/uf20-0459.cnf,Backtracking,909,454
uf20,test/uf20-0458.cnf,Backtracking,1227,613
uf20,test/uf20-0457.cnf,Backtracking,1173,586
uf20,test/uf20-0456.cnf,Backtracking,1379,689
uf20,test/uf20-0455.cnf,Backtracking,595,297
uf20,test/uf20-0454.cnf,Backtracking,1335,667
uf20,test/uf20-0453.cnf,Backtracking,1489,744
uf20,test/uf20-0452.cnf,Backtracking,1331,665
uf20,test/uf20-0451.cnf,Backtracking,873,436
uf20,test/uf20-0450.cnf,Backtracking,997,498
uf20,test/uf20-0449.cnf,Backtracking,1033,516
uf20,test/uf20-0448.cnf,Backtracking,765,382
uf20,test/uf20-0447.cnf,Backtracking,1383,691
uf20,test/uf20-0446.cnf,Backtracking,1603,801
uf20,test/uf20-0445.cnf,Backtracking,1335,667
uf20,test/uf20-0444.cnf,Backtracking,839,419
uf20,test/uf20-0443.cnf,Backtracking,1439,719
uf20,test/uf20-0442.cnf,Backtracking,943,471
uf20,test/uf20-0441.cnf,Backtracking,1705,852
uf20,test/uf20-0440.cnf,Backtracking,615,307
uf20,test/uf20-0439.cnf,Backtracking,1441,720
uf20,test/uf20-0438.cnf,Backtracking,1185,592
uf20,test/uf20-0437.cnf,Backtracking,587,293
uf20,test/uf20-0436.cnf,Backtracking,977,488
uf20,test/uf20-0435.cnf,Backtracking,611,305
uf20,test/uf20-0434.cnf,Backtracking,467,233
uf20,test/uf20-0433.cnf,Backtracking,1111,555
uf20,test/uf20-0432.cnf,Backtracking,1047,523
uf20,test/uf20-0431.cnf,Backtracking,993,496
uf20,test/uf20-0430.cnf,Backtracking,717,358
uf20,test/uf20-0429.cnf,Backtracking,931,465
uf20,test/uf20-0428.cnf,Backtracking,1629,814
uf20,test/uf20-0427.cnf,Backtracking,1101,550
uf20,test/uf20-0426.cnf,Backtracking,771,385
uf20,test/uf20-0425.cnf,Backtracking,829,414
uf20,test/uf20-0424.cnf,Backtracking,521,260
uf20,test/uf20-0423.cnf,Backtracking,703,351
uf20,test/uf20-0422.cnf,Backtracking,923,461
uf20,test/uf20-0421.cnf,Backtracking,1181,590
uf20,test/uf20-0420.cnf,Backtracking,809,404
uf20,test/uf20-0419.cnf,Backtracking,1017,508
