Group,File,Solver,Result,Time,AllocBytes(KB),instances,clause-len,vars,clauses
uf50,test/uf50-0748.cnf,Backtracking,True,27.121837600,2203.13,1000,3,50,218
uf50,test/uf50-0747.cnf,Backtracking,True,25.794041200,2911.41,1000,3,50,218
uf50,test/uf50-0746.cnf,Backtracking,True,114.714098800,1944.18,1000,3,50,218
uf50,test/uf50-0745.cnf,Backtracking,True,43.943891800,1943.80,1000,3,50,218
uf50,test/uf50-0744.cnf,Backtracking,True,95.655723100,466.24,1000,3,50,218
uf50,test/uf50-0743.cnf,Backtracking,True,60.177665500,1857.79,1000,3,50,218
uf50,test/uf50-0742.cnf,Backtracking,True,19.186039100,3381.23,1000,3,50,218
uf50,test/uf50-0741.cnf,Backtracking,True,43.293103500,2988.45,1000,3,50,218
uf50,test/uf50-0740.cnf,Backtracking,True,46.605697100,3551.23,1000,3,50,218
uf50,test/uf50-0739.cnf,Backtracking,True,38.770285400,3418.99,1000,3,50,218
uf50,test/uf50-0738.cnf,Backtracking,True,37.445467400,877.52,1000,3,50,218
uf50,test/uf50-0737.cnf,Backtracking,True,31.102560400,3987.45,1000,3,50,218
uf50,test/uf50-0736.cnf,Backtracking,True,71.776862600,1029.68,1000,3,50,218
uf50,test/uf50-0735.cnf,Backtracking,True,34.675428700,1439.38,1000,3,50,218
uf50,test/uf50-0734.cnf,Backtracking,True,23.687559500,3883.63,1000,3,50,218
uf50,test/uf50-0733.cnf,Backtracking,True,19.028948200,3696.92,1000,3,50,218
uf50,test/uf50-0732.cnf,Backtracking,True,39.311645500,3189.30,1000,3,50,218
uf50,test/uf50-0731.cnf,Backtracking,True,48.629745200,2471.74,1000,3,50,218
uf50,test/uf50-0730.cnf,Backtracking,True,27.815032400,804.18,1000,3,50,218
uf50,test/uf50-0729.cnf,Backtracking,True,76.128990100,593.59,1000,3,50,218
uf50,test/uf50-0728.cnf,Backtracking,True,49.055369800,2475.23,1000,3,50,218
uf50,test/uf50-0727.cnf,Backtracking,True,38.450001000,3872.57,1000,3,50,218
uf50,test/uf50-0726.cnf,Backtracking,True,35.423035100,1682.88,1000,3,50,218
uf50,test/uf50-0725.cnf,Backtracking,True,37.505170300,1574.15,1000,3,50,218
uf50,test/uf50-0724.cnf,Backtracking,True,41.310572100,688.87,1000,3,50,218
uf50,test/uf50-0723.cnf,Backtracking,True,70.302550600,3079.07,1000,3,50,218
uf50,test/uf50-0722.cnf,Backtracking,True,32.317195700,2442.49,1000,3,50,218
uf50,test/uf50-0721.cnf,Backtracking,True,21.579804600,1034.70,1000,3,50,218
uf50,test/uf50-0720.cnf,Backtracking,True,22.762267500,3079.42,1000,3,50,218
uf50,test/uf50-0719.cnf,Backtracking,True,35.630369000,1435.27,1000,3,50,218
uf50,test/uf50-0718.cnf,Backtracking,True,28.249860100,2828.89,1000,3,50,218
uf50,test/uf50-0717.cnf,Backtracking,True,91.788626200,3509.02,1000,3,50,218
uf50,test/uf50-0716.cnf,Backtracking,True,48.161055700,2536.96,1000,3,50,218
uf50,test/uf50-0715.cnf,Backtracking,True,60.100868200,4032.10,1000,3,50,218
uf50,test/uf50-0714.cnf,Backtracking,True,12.981990800,1375.98,1000,3,50,218
uf50,test/uf50-0713.cnf,Backtracking,True,28.360970800,982.90,1000,3,50,218
uf50,test/uf50-0712.cnf,Backtracking,True,33.992204600,2920.51,1000,3,50,218
uf50,test/uf50-0711.cnf,Backtracking,True,19.525474000,2807.41,1000,3,50,218
uf50,test/uf50-0710.cnf,Backtracking,True,54.861047300,1370.52,1000,3,50,218
uf50,test/uf50-0709.cnf,Backtracking,True,56.037602800,45.01,1000,3,50,218
uf50,test/uf50-0708.cnf,Backtracking,True,18.853029600,2938.68,1000,3,50,218
uf50,test/uf50-0707.cnf,Backtracking,True,61.588730100,359.29,1000,3,50,218
uf50,test/uf50-0706.cnf,Backtracking,True,12.610625900,3819.38,1000,3,50,218
uf50,test/uf50-0705.cnf,Backtracking,True,58.307987500,1739.23,1000,3,50,218
uf50,test/uf50-0704.cnf,Backtracking,True,17.356174700,1225.21,1000,3,50,218
uf50,test/uf50-0703.cnf,Backtracking,True,42.207581500,2818.48,1000,3,50,218
uf50,test/uf50-0702.cnf,Backtracking,True,77.471633500,850.30,1000,3,50,218
uf50,test/uf50-0701.cnf,Backtracking,True,25.384867800,878.65,1000,3,50,218
uf50,test/uf50-0700.cnf,Backtracking,True,45.069062900,251.40,1000,3,50,218
uf50,test/uf50-0699.cnf,Backtracking,True,14.256504600,4038.84,1000,3,50,218
uf50,test/uf50-0698.cnf,Backtracking,True,17.909296700,3618.17,1000,3,50,218
uf50,test/uf50-0697.cnf,Backtracking,True,57.207784200,2976.66,1000,3,50,218
uf50,test/uf50-0696.cnf,Backtracking,True,28.785937200,1300.73,1000,3,50,218
uf50,test/uf50-0695.cnf,Backtracking,True,23.554342400,912.45,1000,3,50,218
uf50,test/uf50-0694.cnf,Backtracking,True,104.642563500,517.68,1000,3,50,218
uf50,test/uf50-0693.cnf,Backtracking,True,28.926123200,526.32,1000,3,50,218
uf50,test/uf50-0692.cnf,Backtracking,True,26.932421800,2873.40,1000,3,50,218
uf50,test/uf50-0691.cnf,Backtracking,True,20.836513800,2475.49,1000,3,50,218
uf50,test/uf50-0690.cnf,Backtracking,True,26.057028700,323.15,1000,3,50,218
uf50,test/uf50-0689.cnf,Backtracking,True,30.518736700,2041.43,1000,3,50,218
uf50,test/uf50-0688.cnf,Backtracking,True,40.082294200,3181.07,1000,3,50,218
uf50,test/uf50-0687.cnf,Backtracking,True,29.113163400,3263.49,1000,3,50,218
uf50,test/uf50-0686.cnf,Backtracking,True,28.358479100,635.82,1000,3,50,218
uf50,test/uf50-0685.cnf,Backtracking,True,30.704732200,1342.04,1000,3,50,218
uf50,test/uf50-0684.cnf,Backtracking,True,24.374538500,1885.54,1000,3,50,218
uf50,test/uf50-0683.cnf,Backtracking,True,18.644086400,2906.24,1000,3,50,218
uf50,test/uf50-0682.cnf,Backtracking,True,27.047480000,1866.60,1000,3,50,218
uf50,test/uf50-0681.cnf,Backtracking,True,25.161193300,3823.80,1000,3,50,218
uf50,test/uf50-0680.cnf,Backtracking,True,42.687427600,1191.95,1000,3,50,218
uf50,test/uf50-0679.cnf,Backtracking,True,23.634063700,1840.45,1000,3,50,218
uf50,test/uf50-0678.cnf,Backtracking,True,50.625539500,2285.55,1000,3,50,218
uf50,test/uf50-0677.cnf,Backtracking,True,54.238345900,1696.35,1000,3,50,218
uf50,test/uf50-0676.cnf,Backtracking,True,33.305876700,3256.51,1000,3,50,218
uf50,test/uf50-0675.cnf,Backtracking,True,41.235520200,1803.80,1000,3,50,218
uf50,test/uf50-0674.cnf,Backtracking,True,28.139430400,1269.38,1000,3,50,218
uf50,test/uf50-0673.cnf,Backtracking,True,58.762295300,1376.05,1000,3,50,218
uf50,test/uf50-0672.cnf,Backtracking,True,29.012540600,3877.41,1000,3,50,218
uf50,test/uf50-0671.cnf,Backtracking,True,30.522357900,4006.38,1000,3,50,218
uf50,test/uf50-0670.cnf,Backtracking,True,38.044244100,334.77,1000,3,50,218
uf50,test/uf50-0669.cnf,Backtracking,True,36.447331300,2669.20,1000,3,50,218
uf50,test/uf50-0668.cnf,Backtracking,True,19.372049300,430.82,1000,3,50,218
uf50,test/uf50-0667.cnf,Backtracking,True,50.233412800,959.87,1000,3,50,218
uf50,test/uf50-0666.cnf,Backtracking,True,21.845353900,29.15,1000,3,50,218
uf50,test/uf50-0665.cnf,Backtracking,True,41.677110700,3544.87,1000,3,50,218
uf50,test/uf50-0664.cnf,Backtracking,True,24.264115700,2041.18,1000,3,50,218
uf50,test/uf50-0663.cnf,Backtracking,True,57.771955700,3957.88,1000,3,50,218
uf50,test/uf50-0662.cnf,Backtracking,True,19.002439200,3524.37,1000,3,50,218
uf50,test/uf50-0661.cnf,Backtracking,True,44.914538200,3120.77,1000,3,50,218
uf50,test/uf50-0660.cnf,Backtracking,True,58.512842800,2822.05,1000,3,50,218
uf50,test/uf50-0659.cnf,Backtracking,True,26.651214100,1497.65,1000,3,50,218
uf50,test/uf50-0658.cnf,Backtracking,True,17.208180900,1296.01,1000,3,50,218
uf50,test/uf50-0657.cnf,Backtracking,True,89.286536100,3961.96,1000,3,50,218
uf50,test/uf50-0656.cnf,Backtracking,True,18.163681500,1418.45,1000,3,50,218
uf50,test/uf50-0655.cnf,Backtracking,True,29.814593700,2619.20,1000,3,50,218
uf50,test/uf50-0654.cnf,Backtracking,True,27.230852900,1116.18,1000,3,50,218
uf50,test/uf50-0653.cnf,Backtracking,True,39.649588500,340.73,1000,3,50,218
uf50,test/uf50-0652.cnf,Backtracking,True,34.365469900,3258.51,1000,3,50,218
uf50,test/uf50-0651.cnf,Backtracking,True,36.193115200,3668.30,1000,3,50,218
uf50,test/uf50-0650.cnf,Backtracking,True,38.489408100,2732.16,1000,3,50,218
uf50,test/uf50-0649.cnf,Backtracking,True,31.133664700,2235.84,1000,3,50,218
uf50,test/uf50-0648.cnf,Backtracking,True,34.665023300,3795.41,1000,3,50,218
uf50,test/uf50-0647.cnf,Backtracking,True,62.255874700,2591.01,1000,3,50,218
uf50,test/uf50-0646.cnf,Backtracking,True,59.465854700,778.37,1000,3,50,218
uf50,test/uf50-0645.cnf,Backtracking,True,45.920373800,2226.87,1000,3,50,218
uf50,test/uf50-0644.cnf,Backtracking,True,25.639465100,51.87,1000,3,50,218
uf50,test/uf50-0643.cnf,Backtracking,True,49.493335000,3892.98,1000,3,50,218
uf50,test/uf50-0642.cnf,Backtracking,True,17.918962100,3832.44,1000,3,50,218
uf50,test/uf50-0641.cnf,Backtracking,True,27.950921800,820.05,1000,3,50,218
uf50,test/uf50-0640.cnf,Backtracking,True,42.743401900,202.95,1000,3,50,218
uf50,test/uf50-0639.cnf,Backtracking,True,52.636071400,2955.09,1000,3,50,218
uf50,test/uf50-0638.cnf,Backtracking,True,32.354007200,1545.76,1000,3,50,218
uf50,test/uf50-0637.cnf,Backtracking,True,17.227912100,18014398509481984.00,1000,3,50,218
uf50,test/uf50-0636.cnf,Backtracking,True,47.761865400,1500.01,1000,3,50,218
uf50,test/uf50-0635.cnf,Backtracking,True,54.139562700,739.29,1000,3,50,218
uf50,test/uf50-0634.cnf,Backtracking,True,25.261431600,1599.77,1000,3,50,218
uf50,test/uf50-0633.cnf,Backtracking,True,25.803593800,3810.36,1000,3,50,218
uf50,test/uf50-0632.cnf,Backtracking,True,44.338561300,1200.98,1000,3,50,218
uf50,test/uf50-0631.cnf,Backtracking,True,50.390581000,1080.68,1000,3,50,218
uf50,test/uf50-0630.cnf,Backtracking,True,35.644065500,1066.20,1000,3,50,218
uf50,test/uf50-0629.cnf,Backtracking,True,21.125314700,627.30,1000,3,50,218
uf50,test/uf50-0628.cnf,Backtracking,True,47.886237300,110.60,1000,3,50,218
uf50,test/uf50-0627.cnf,Backtracking,True,44.056913600,1625.96,1000,3,50,218
uf50,test/uf50-0626.cnf,Backtracking,True,21.920815500,2798.72,1000,3,50,218
uf50,test/uf50-0625.cnf,Backtracking,True,57.992023100,163.99,1000,3,50,218
uf50,test/uf50-0624.cnf,Backtracking,True,30.824845700,1129.51,1000,3,50,218
uf50,test/uf50-0623.cnf,Backtracking,True,15.456790200,2473.66,1000,3,50,218
uf50,test/uf50-0622.cnf,Backtracking,True,53.469490000,3371.66,1000,3,50,218
uf50,test/uf50-0621.cnf,Backtracking,True,42.686597000,1176.34,1000,3,50,218
uf50,test/uf50-0620.cnf,Backtracking,True,28.610627200,3640.85,1000,3,50,218
uf50,test/uf50-0619.cnf,Backtracking,True,19.878352100,210.23,1000,3,50,218
uf50,test/uf50-0618.cnf,Backtracking,True,63.992079500,3430.40,1000,3,50,218
uf50,test/uf50-0617.cnf,Backtracking,True,113.154336700,3906.05,1000,3,50,218
uf50,test/uf50-0616.cnf,Backtracking,True,43.506858000,3940.52,1000,3,50,218
uf50,test/uf50-0615.cnf,Backtracking,True,46.707210500,734.48,1000,3,50,218
uf50,test/uf50-0614.cnf,Backtracking,True,65.404974300,1265.99,1000,3,50,218
uf50,test/uf50-0613.cnf,Backtracking,True,37.176478200,2728.04,1000,3,50,218
uf50,test/uf50-0612.cnf,Backtracking,True,70.541213100,499.32,1000,3,50,218
uf50,test/uf50-0611.cnf,Backtracking,True,81.211679200,3145.43,1000,3,50,218
uf50,test/uf50-0610.cnf,Backtracking,True,24.985260000,234.60,1000,3,50,218
uf50,test/uf50-0609.cnf,Backtracking,True,14.565789700,2564.13,1000,3,50,218
uf50,test/uf50-0608.cnf,Backtracking,True,72.865423700,2671.20,1000,3,50,218
uf50,test/uf50-0607.cnf,Backtracking,True,17.399996700,2896.60,1000,3,50,218
uf50,test/uf50-0606.cnf,Backtracking,True,59.848009600,3614.34,1000,3,50,218
uf50,test/uf50-0605.cnf,Backtracking,True,50.617160600,797.96,1000,3,50,218
uf50,test/uf50-0604.cnf,Backtracking,True,31.485476000,4307.43,1000,3,50,218
uf50,test/uf50-0603.cnf,Backtracking,True,22.079379900,983.05,1000,3,50,218
uf50,test/uf50-0602.cnf,Backtracking,True,43.085334900,4234.91,1000,3,50,218
uf50,test/uf50-0601.cnf,Backtracking,True,36.712918300,3326.55,1000,3,50,218
uf50,test/uf50-0600.cnf,Backtracking,True,44.700249800,3025.02,1000,3,50,218
uf50,test/uf50-0599.cnf,Backtracking,True,38.887374700,695.54,1000,3,50,218
uf50,test/uf50-0598.cnf,Backtracking,True,36.977154300,3244.60,1000,3,50,218
uf50,test/uf50-0597.cnf,Backtracking,True,70.222937000,1704.32,1000,3,50,218
uf50,test/uf50-0596.cnf,Backtracking,True,41.610420600,1120.60,1000,3,50,218
uf50,test/uf50-0595.cnf,Backtracking,True,50.574965800,1714.80,1000,3,50,218
uf50,test/uf50-0594.cnf,Backtracking,True,122.099945800,2386.01,1000,3,50,218
uf50,test/uf50-0593.cnf,Backtracking,True,35.703824100,1208.10,1000,3,50,218
uf50,test/uf50-0592.cnf,Backtracking,True,49.118713000,3617.07,1000,3,50,218
uf50,test/uf50-0591.cnf,Backtracking,True,110.566178900,1219.02,1000,3,50,218
uf50,test/uf50-0590.cnf,Backtracking,True,42.975494900,909.21,1000,3,50,218
uf50,test/uf50-0589.cnf,Backtracking,True,85.802283900,572.90,1000,3,50,218
uf50,test/uf50-0588.cnf,Backtracking,True,46.452054800,753.66,1000,3,50,218
uf50,test/uf50-0587.cnf,Backtracking,True,29.887001700,4019.70,1000,3,50,218
uf50,test/uf50-0586.cnf,Backtracking,True,34.344312400,4129.24,1000,3,50,218
uf50,test/uf50-0585.cnf,Backtracking,True,36.745772100,4728.70,1000,3,50,218
uf50,test/uf50-0584.cnf,Backtracking,True,51.947816100,2306.60,1000,3,50,218
uf50,test/uf50-0583.cnf,Backtracking,True,37.590461000,738.93,1000,3,50,218
uf50,test/uf50-0582.cnf,Backtracking,True,14.107038600,2851.53,1000,3,50,218
uf50,test/uf50-0581.cnf,Backtracking,True,84.902420800,4073.57,1000,3,50,218
uf50,test/uf50-0580.cnf,Backtracking,True,39.733836800,663.49,1000,3,50,218
uf50,test/uf50-0579.cnf,Backtracking,True,60.356801600,3962.20,1000,3,50,218
uf50,test/uf50-0578.cnf,Backtracking,True,32.590449900,2684.79,1000,3,50,218
uf50,test/uf50-0577.cnf,Backtracking,True,49.845803100,3492.16,1000,3,50,218
uf50,test/uf50-0576.cnf,Backtracking,True,24.480426300,4566.91,1000,3,50,218
uf50,test/uf50-0575.cnf,Backtracking,True,36.296716900,809.82,1000,3,50,218
uf50,test/uf50-0574.cnf,Backtracking,True,42.136296900,802.41,1000,3,50,218
uf50,test/uf50-0573.cnf,Backtracking,True,81.828553800,3034.51,1000,3,50,218
uf50,test/uf50-0572.cnf,Backtracking,True,25.405485800,1755.91,1000,3,50,218
uf50,test/uf50-0571.cnf,Backtracking,True,79.098037200,1489.35,1000,3,50,218
uf50,test/uf50-0570.cnf,Backtracking,True,38.747014500,2037.04,1000,3,50,218
uf50,test/uf50-0569.cnf,Backtracking,True,21.728530600,3378.80,1000,3,50,218
uf50,test/uf50-0568.cnf,Backtracking,True,13.557534300,2915.73,1000,3,50,218
uf50,test/uf50-0567.cnf,Backtracking,True,40.358477500,2496.14,1000,3,50,218
uf50,test/uf50-0566.cnf,Backtracking,True,27.594977900,1984.73,1000,3,50,218
uf50,test/uf50-0565.cnf,Backtracking,True,32.227130100,1040.71,1000,3,50,218
uf50,test/uf50-0564.cnf,Backtracking,True,46.900172600,476.55,1000,3,50,218
uf50,test/uf50-0563.cnf,Backtracking,True,37.317115000,262.85,1000,3,50,218
uf50,test/uf50-0562.cnf,Backtracking,True,16.456535200,6165.01,1000,3,50,218
uf50,test/uf50-0561.cnf,Backtracking,True,65.940391300,3016.74,1000,3,50,218
uf50,test/uf50-0560.cnf,Backtracking,True,7.982025300,3077.09,1000,3,50,218
uf50,test/uf50-0559.cnf,Backtracking,True,51.613586300,4164.13,1000,3,50,218
uf50,test/uf50-0558.cnf,Backtracking,True,43.515325400,2408.74,1000,3,50,218
uf50,test/uf50-0557.cnf,Backtracking,True,48.625942100,2200.27,1000,3,50,218
uf50,test/uf50-0556.cnf,Backtracking,True,26.017765500,527.13,1000,3,50,218
uf50,test/uf50-0555.cnf,Backtracking,True,72.792214600,3774.90,1000,3,50,218
uf50,test/uf50-0554.cnf,Backtracking,True,78.548722600,1720.62,1000,3,50,218
uf50,test/uf50-0553.cnf,Backtracking,True,41.829318500,1380.87,1000,3,50,218
uf50,test/uf50-0552.cnf,Backtracking,True,64.118086200,194.80,1000,3,50,218
uf50,test/uf50-0551.cnf,Backtracking,True,43.398205200,3294.80,1000,3,50,218
uf50,test/uf50-0550.cnf,Backtracking,True,54.190135900,2292.48,1000,3,50,218
uf50,test/uf50-0549.cnf,Backtracking,True,80.065164600,2391.63,1000,3,50,218
uf50,test/uf50-0548.cnf,Backtracking,True,48.432738400,1626.43,1000,3,50,218
uf50,test/uf50-0547.cnf,Backtracking,True,80.975689000,2608.37,1000,3,50,218
uf50,test/uf50-0546.cnf,Backtracking,True,46.714864000,4442.45,1000,3,50,218
uf50,test/uf50-0545.cnf,Backtracking,True,47.989075600,690.65,1000,3,50,218
uf50,test/uf50-0544.cnf,Backtracking,True,82.613886700,2691.16,1000,3,50,218
uf50,test/uf50-0543.cnf,Backtracking,True,54.814435700,2800.12,1000,3,50,218
uf50,test/uf50-0542.cnf,Backtracking,True,27.188803700,570.54,1000,3,50,218
uf50,test/uf50-0541.cnf,Backtracking,True,46.812131600,4001.85,1000,3,50,218
uf50,test/uf50-0540.cnf,Backtracking,True,28.957389100,3712.41,1000,3,50,218
uf50,test/uf50-0539.cnf,Backtracking,True,26.090504100,1104.73,1000,3,50,218
uf50,test/uf50-0538.cnf,Backtracking,True,33.219458200,2332.54,1000,3,50,218
uf50,test/uf50-0537.cnf,Backtracking,True,54.262346500,2589.18,1000,3,50,218
uf50,test/uf50-0536.cnf,Backtracking,True,58.473901700,457.55,1000,3,50,218
uf50,test/uf50-0535.cnf,Backtracking,True,68.876873700,3518.48,1000,3,50,218
uf50,test/uf50-0534.cnf,Backtracking,True,31.661241000,2033.13,1000,3,50,218
uf50,test/uf50-0533.cnf,Backtracking,True,24.317248500,755.99,1000,3,50,218
uf50,test/uf50-0532.cnf,Backtracking,True,33.177630600,1076.54,1000,3,50,218
uf50,test/uf50-0531.cnf,Backtracking,True,43.632008600,1841.74,1000,3,50,218
uf50,test/uf50-0530.cnf,Backtracking,True,50.813228000,1625.16,1000,3,50,218
uf50,test/uf50-0529.cnf,Backtracking,True,21.408294000,1261.23,1000,3,50,218
uf50,test/uf50-0528.cnf,Backtracking,True,40.697736900,2892.09,1000,3,50,218
uf50,test/uf50-0527.cnf,Backtracking,True,82.062893900,2970.13,1000,3,50,218
uf50,test/uf50-0526.cnf,Backtracking,True,24.566869500,1273.60,1000,3,50,218
uf50,test/uf50-0525.cnf,Backtracking,True,23.394279400,3929.23,1000,3,50,218
uf50,test/uf50-0524.cnf,Backtracking,True,45.749920700,2546.26,1000,3,50,218
uf50,test/uf50-0523.cnf,Backtracking,True,45.849353100,2761.45,1000,3,50,218
uf50,test/uf50-0522.cnf,Backtracking,True,18.836070200,2560.16,1000,3,50,218
uf50,test/uf50-0521.cnf,Backtracking,True,29.736316500,1763.57,1000,3,50,218
uf50,test/uf50-0520.cnf,Backtracking,True,26.158362600,1698.05,1000,3,50,218
uf50,test/uf50-0519.cnf,Backtracking,True,52.266455200,642.74,1000,3,50,218
uf50,test/uf50-0518.cnf,Backtracking,True,17.946565600,1158.13,1000,3,50,218
uf50,test/uf50-0517.cnf,Backtracking,True,17.459700100,2109.38,1000,3,50,218
uf50,test/uf50-0516.cnf,Backtracking,True,49.893360800,931.68,1000,3,50,218
uf50,test/uf50-0515.cnf,Backtracking,True,23.506706100,382.16,1000,3,50,218
uf50,test/uf50-0514.cnf,Backtracking,True,26.055161300,40.43,1000,3,50,218
uf50,test/uf50-0513.cnf,Backtracking,True,26.879187400,2769.12,1000,3,50,218
uf50,test/uf50-0512.cnf,Backtracking,True,55.060092200,2886.98,1000,3,50,218
uf50,test/uf50-0511.cnf,Backtracking,True,30.745678200,3305.05,1000,3,50,218
uf50,test/uf50-0510.cnf,Backtracking,True,32.745380400,2539.38,1000,3,50,218
uf50,test/uf50-0509.cnf,Backtracking,True,38.666101600,3753.15,1000,3,50,218
uf50,test/uf50-0508.cnf,Backtracking,True,61.285848500,2169.13,1000,3,50,218
uf50,test/uf50-0507.cnf,Backtracking,True,41.734023100,3343.66,1000,3,50,218
uf50,test/uf50-0506.cnf,Backtracking,True,77.940572600,2554.40,1000,3,50,218
uf50,test/uf50-0505.cnf,Backtracking,True,19.341492800,3166.88,1000,3,50,218
uf50,test/uf50-0504.cnf,Backtracking,True,32.773852300,798.09,1000,3,50,218
uf50,test/uf50-0503.cnf,Backtracking,True,20.784963800,3394.53,1000,3,50,218
uf50,test/uf50-0502.cnf,Backtracking,True,39.523308900,2875.37,1000,3,50,218
uf50,test/uf50-0501.cnf,Backtracking,True,45.083638900,3092.40,1000,3,50,218
uf50,test/uf50-0500.cnf,Backtracking,True,35.443859000,3821.50,1000,3,50,218
uf50,test/uf50-0499.cnf,Backtracking,True,11.279003200,1831.88,1000,3,50,218
uf50,test/uf50-0498.cnf,Backtracking,True,34.828780600,3894.44,1000,3,50,218
uf50,test/uf50-0497.cnf,Backtracking,True,30.092727300,2325.34,1000,3,50,218
uf50,test/uf50-0496.cnf,Backtracking,True,14.818307000,1327.80,1000,3,50,218
uf50,test/uf50-0495.cnf,Backtracking,True,9.923199000,709.70,1000,3,50,218
uf50,test/uf50-0494.cnf,Backtracking,True,105.541820100,2816.63,1000,3,50,218
uf50,test/uf50-0493.cnf,Backtracking,True,89.024078900,1274.05,1000,3,50,218
uf50,test/uf50-0492.cnf,Backtracking,True,56.038241400,570.91,1000,3,50,218
uf50,test/uf50-0491.cnf,Backtracking,True,25.727335900,390.68,1000,3,50,218
uf50,test/uf50-0490.cnf,Backtracking,True,33.434688400,3621.09,1000,3,50,218
uf50,test/uf50-0489.cnf,Backtracking,True,41.259304700,3642.30,1000,3,50,218
uf50,test/uf50-0488.cnf,Backtracking,True,62.232093600,2063.68,1000,3,50,218
uf50,test/uf50-0487.cnf,Backtracking,True,51.671373900,866.30,1000,3,50,218
uf50,test/uf50-0486.cnf,Backtracking,True,45.043549500,3297.20,1000,3,50,218
uf50,test/uf50-0485.cnf,Backtracking,True,63.052110200,1661.15,1000,3,50,218
uf50,test/uf50-0484.cnf,Backtracking,True,57.952766700,189.15,1000,3,50,218
uf50,test/uf50-0483.cnf,Backtracking,True,80.563632800,2748.73,1000,3,50,218
uf50,test/uf50-0482.cnf,Backtracking,True,37.662204700,3249.73,1000,3,50,218
uf50,test/uf50-0481.cnf,Backtracking,True,27.806125500,1441.09,1000,3,50,218
uf50,test/uf50-0480.cnf,Backtracking,True,37.565384000,599.12,1000,3,50,218
uf50,test/uf50-0479.cnf,Backtracking,True,58.888492600,561.54,1000,3,50,218
uf50,test/uf50-0478.cnf,Backtracking,True,104.501855100,1967.21,1000,3,50,218
uf50,test/uf50-0477.cnf,Backtracking,True,28.828611900,1759.05,1000,3,50,218
uf50,test/uf50-0476.cnf,Backtracking,True,33.577233400,1897.98,1000,3,50,218
uf50,test/uf50-0475.cnf,Backtracking,True,40.515973000,946.26,1000,3,50,218
uf50,test/uf50-0474.cnf,Backtracking,True,29.899066600,1813.41,1000,3,50,218
uf50,test/uf50-0473.cnf,Backtracking,True,16.508976200,3610.25,1000,3,50,218
uf50,test/uf50-0472.cnf,Backtracking,True,53.458183500,2170.46,1000,3,50,218
uf50,test/uf50-0471.cnf,Backtracking,True,37.648336100,2584.70,1000,3,50,218
uf50,test/uf50-0470.cnf,Backtracking,True,16.502286600,699.49,1000,3,50,218
uf50,test/uf50-0469.cnf,Backtracking,True,41.293424300,3776.63,1000,3,50,218
uf50,test/uf50-0468.cnf,Backtracking,True,30.292295300,310.35,1000,3,50,218
uf50,test/uf50-0467.cnf,Backtracking,True,64.866560400,1978.90,1000,3,50,218
uf50,test/uf50-0466.cnf,Backtracking,True,54.542970600,2219.54,1000,3,50,218
uf50,test/uf50-0465.cnf,Backtracking,True,27.311837600,3722.47,1000,3,50,218
uf50,test/uf50-0464.cnf,Backtracking,True,72.217081000,2928.73,1000,3,50,218
uf50,test/uf50-0463.cnf,Backtracking,True,16.120608500,3550.86,1000,3,50,218
uf50,test/uf50-0462.cnf,Backtracking,True,64.718031600,3104.27,1000,3,50,218
uf50,test/uf50-0461.cnf,Backtracking,True,22.627227200,3178.95,1000,3,50,218
uf50,test/uf50-0460.cnf,Backtracking,True,104.625320600,3040.80,1000,3,50,218
uf50,test/uf50-0459.cnf,Backtracking,True,41.049635200,1774.95,1000,3,50,218
uf50,test/uf50-0458.cnf,Backtracking,True,57.135106400,3361.52,1000,3,50,218
uf50,test/uf50-0457.cnf,Backtracking,True,70.188070200,1313.37,1000,3,50,218
uf50,test/uf50-0456.cnf,Backtracking,True,56.590892900,2529.62,1000,3,50,218
uf50,test/uf50-0455.cnf,Backtracking,True,56.952885300,2947.80,1000,3,50,218
uf50,test/uf50-0454.cnf,Backtracking,True,43.138236700,284.21,1000,3,50,218
uf50,test/uf50-0453.cnf,Backtracking,True,72.798061600,2049.09,1000,3,50,218
uf50,test/uf50-0452.cnf,Backtracking,True,130.527559500,977.68,1000,3,50,218
uf50,test/uf50-0451.cnf,Backtracking,True,30.236672000,1648.55,1000,3,50,218
uf50,test/uf50-0450.cnf,Backtracking,True,37.161275300,3164.12,1000,3,50,218
uf50,test/uf50-0449.cnf,Backtracking,True,33.587923100,3363.44,1000,3,50,218
uf50,test/uf50-0448.cnf,Backtracking,True,34.955339900,852.63,1000,3,50,218
uf50,test/uf50-0447.cnf,Backtracking,True,27.219281900,3735.74,1000,3,50,218
uf50,test/uf50-0446.cnf,Backtracking,True,14.584502400,4054.20,1000,3,50,218
uf50,test/uf50-0445.cnf,Backtracking,True,63.926820600,3256.74,1000,3,50,218
uf50,test/uf50-0444.cnf,Backtracking,True,34.734466200,3381.96,1000,3,50,218
uf50,test/uf50-0443.cnf,Backtracking,True,47.802573200,486.21,1000,3,50,218
uf50,test/uf50-0442.cnf,Backtracking,True,17.124594100,1892.75,1000,3,50,218
uf50,test/uf50-0441.cnf,Backtracking,True,15.233221400,1840.97,1000,3,50,218
uf50,test/uf50-0440.cnf,Backtracking,True,53.559203900,2452.62,1000,3,50,218
uf50,test/uf50-0439.cnf,Backtracking,True,15.217766400,4033.30,1000,3,50,218
uf50,test/uf50-0438.cnf,Backtracking,True,39.890172300,1089.88,1000,3,50,218
